bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
286512278,2018-09-03 00:00:09,2018-09-03 00:13:48,104.022183,30.649367,104.020224,30.648543
286118004,2018-09-03 00:00:09,2018-09-03 00:07:04,104.036,30.624199,104.033984,30.624567
286618039,2018-09-03 00:00:09,2018-09-03 00:32:14,104.022247,30.650479,103.994182,30.640359000000004
8640164006,2018-09-03 00:00:09,2018-09-03 00:07:08,104.034191,30.612022,104.03469,30.613042
8640110536,2018-09-03 00:00:10,2018-09-03 00:26:40,104.03506,30.686344,104.022107,30.688637
8640211918,2018-09-03 00:00:10,2018-09-03 00:14:11,104.039871,30.686762,104.038691,30.691706
8621554477,2018-09-03 00:00:10,2018-09-03 00:14:16,104.032135,30.679552,104.035605,30.686182
286702806,2018-09-03 00:00:10,2018-09-03 00:07:11,104.03867,30.689718,104.038924,30.688524
8640138207,2018-09-03 00:00:13,2018-09-03 00:14:06,104.016822,30.69525100000001,104.01925,30.692473
286520553,2018-09-03 00:00:13,2018-09-03 00:20:21,104.014024,30.685512,104.007639,30.677803000000004
286668321,2018-09-03 00:00:13,2018-09-03 00:06:38,104.012095,30.682641,104.006115,30.678233
8640045741,2018-09-03 00:00:13,2018-09-03 00:32:49,104.026622,30.68531,103.998567,30.709574
286598178,2018-09-03 00:00:13,2018-09-03 00:14:10,104.042274,30.514044,104.035314,30.514841
8620046197,2018-09-03 00:00:13,2018-09-03 00:06:38,104.011955,30.682623,104.006073,30.678266
8640159200,2018-09-03 00:00:13,2018-09-03 00:20:15,104.016009,30.682363,104.003947,30.675015
8640241195,2018-09-03 00:00:13,2018-09-03 00:07:39,104.02359,30.686191,104.024882,30.688375
8640006370,2018-09-03 00:00:14,2018-09-03 00:13:08,103.962244,30.675869,103.971309,30.672123
286590622,2018-09-03 00:00:14,2018-09-03 00:13:08,103.975025,30.673983000000003,103.972352,30.683434
8642530873,2018-09-03 00:00:14,2018-09-03 00:45:46,103.983404,30.685609000000003,104.001056,30.684926
8640124213,2018-09-03 00:00:14,2018-09-03 01:10:50,103.983189,30.679411,103.998496,30.678164
286004836,2018-09-03 00:00:14,2018-09-03 00:13:08,103.962019,30.674372,103.971562,30.674449
8640166416,2018-09-03 00:00:14,2018-09-03 00:20:36,103.974045,30.673013,103.973361,30.683382
8640110802,2018-09-03 00:00:14,2018-09-03 00:08:07,104.042339,30.49837,104.043606,30.496388
8640256023,2018-09-03 00:00:15,2018-09-03 00:13:17,103.982231,30.68803,103.982513,30.686022
8642535221,2018-09-03 00:00:15,2018-09-03 00:20:36,103.962427,30.701849,103.961158,30.688699
286702410,2018-09-03 00:00:15,2018-09-03 00:32:25,103.962772,30.69714,103.944775,30.686799
286104572,2018-09-03 00:00:15,2018-09-03 00:13:59,103.962037,30.692094,103.964132,30.699379
