orderid,userid,bikeid,count_bike,start_time,end_time,start_location_x,start_location_y,end_location_x,end_location_y
31766,552,95935,0,2016/8/1 2:01,2016/8/1 2:33,121.487,31.24,121.48,31.229
31768,3103,123692,0,2016/8/1 2:01,2016/8/1 2:14,121.432,31.32,121.444,31.314
31770,5760,124895,0,2016/8/1 2:02,2016/8/1 2:06,121.49,31.312,121.481,31.311
31771,1312,98978,0,2016/8/1 2:02,2016/8/1 2:08,121.353,31.284,121.348,31.289
31775,6317,82169,0,2016/8/1 2:03,2016/8/1 2:24,121.516,31.297,121.546,31.291
31773,1980,9680,0,2016/8/1 2:03,2016/8/1 2:06,121.524,31.264,121.52,31.269
31772,7102,11027,0,2016/8/1 2:03,2016/8/1 2:21,121.349,31.152,121.347,31.156
31778,3673,44578,1,2016/8/1 2:04,2016/8/1 2:24,121.392,31.179,121.41,31.185
31776,5046,11424,0,2016/8/1 2:04,2016/8/1 2:09,121.447,31.205,121.449,31.204
31780,4572,66008,0,2016/8/1 2:05,2016/8/1 2:25,121.443,31.25,121.439,31.254
31781,7488,54755,0,2016/8/1 2:07,2016/8/1 2:32,121.532,31.26,121.54,31.284
31785,3203,44592,1,2016/8/1 2:08,2016/8/1 2:24,121.394,31.179,121.41,31.185
31784,6948,73585,0,2016/8/1 2:08,2016/8/1 2:15,121.401,31.28,121.406,31.285
31786,4281,61038,0,2016/8/1 2:09,2016/8/1 2:34,121.443,31.251,121.462,31.25800000000001
31791,7549,56535,0,2016/8/1 2:10,2016/8/1 2:16,121.533,31.261,121.53,31.256
31792,3897,111619,0,2016/8/1 2:13,2016/8/1 2:16,121.482,31.209,121.486,31.211
31795,4732,46564,0,2016/8/1 2:14,2016/8/1 2:19,121.542,31.289,121.543,31.295
31797,4921,124900,0,2016/8/1 2:15,2016/8/1 2:39,121.496,31.373,121.493,31.371
31798,77,102468,1,2016/8/1 2:16,2016/8/1 2:21,121.545,31.272,121.538,31.273000000000003
31801,7820,92588,0,2016/8/1 2:16,2016/8/1 2:32,121.448,31.184,121.45,31.166
31803,7223,113212,0,2016/8/1 2:17,2016/8/1 2:23,121.469,31.297,121.467,31.303
31800,2951,124901,0,2016/8/1 2:17,2016/8/1 2:22,121.545,31.304,121.544,31.297
31807,5553,13832,0,2016/8/1 2:18,2016/8/1 2:22,121.424,31.183000000000003,121.427,31.177
31808,3519,90516,0,2016/8/1 2:18,2016/8/1 2:25,121.434,31.263,121.443,31.267
31811,7429,43390,0,2016/8/1 2:18,2016/8/1 2:44,121.49,31.263,121.523,31.259
31813,8603,589,0,2016/8/1 2:19,2016/8/1 3:22,121.462,31.196,121.461,31.197
31814,2029,108419,0,2016/8/1 2:19,2016/8/1 2:27,121.532,31.327,121.541,31.321
31816,6530,124902,0,2016/8/1 2:19,2016/8/1 3:59,121.506,31.393,121.437,31.313
31817,7741,76457,0,2016/8/1 2:20,2016/8/1 2:40,121.402,31.237,121.429,31.249
31819,7071,93703,0,2016/8/1 2:21,2016/8/1 2:53,121.505,31.271,121.504,31.263
31823,4218,36984,0,2016/8/1 2:23,2016/8/1 2:53,121.422,31.138,121.426,31.163
31820,1387,7638,0,2016/8/1 2:23,2016/8/1 2:35,121.532,31.284,121.539,31.294
31821,4023,122937,0,2016/8/1 2:23,2016/8/1 2:33,121.52,31.315,121.515,31.311
31825,6933,20717,0,2016/8/1 2:24,2016/8/1 2:51,121.451,31.184,121.483,31.195
31830,6950,23405,0,2016/8/1 2:27,2016/8/1 2:43,121.455,31.21,121.485,31.218000000000004
31829,3670,124831,1,2016/8/1 2:27,2016/8/1 2:35,121.537,31.331,121.529,31.335
31832,7447,124880,0,2016/8/1 2:28,2016/8/1 3:10,121.462,31.17,121.459,31.192
31831,7949,76460,0,2016/8/1 2:28,2016/8/1 2:38,121.482,31.207,121.494,31.211
31835,6164,81338,0,2016/8/1 2:30,2016/8/1 2:39,121.402,31.284,121.396,31.274
31834,6152,14357,0,2016/8/1 2:30,2016/8/1 3:03,121.449,31.18,121.466,31.184
31838,4570,58774,0,2016/8/1 2:33,2016/8/1 2:38,121.538,31.324,121.542,31.326
31840,4594,102564,1,2016/8/1 2:34,2016/8/1 2:38,121.401,31.29,121.397,31.287
31842,1662,66410,0,2016/8/1 2:35,2016/8/1 2:46,121.449,31.334,121.458,31.331
31846,1547,79794,0,2016/8/1 2:41,2016/8/1 2:46,121.528,31.266,121.52,31.268
31849,761,6301,0,2016/8/1 2:42,2016/8/1 2:54,121.472,31.22300000000001,121.474,31.216
31850,4102,113275,1,2016/8/1 2:43,2016/8/1 3:06,121.399,31.281,121.405,31.29
31856,4422,107481,0,2016/8/1 2:44,2016/8/1 4:40,121.468,31.244,121.464,31.243
31854,4787,124765,1,2016/8/1 2:44,2016/8/1 3:06,121.404,31.279,121.388,31.277
31859,3015,69651,1,2016/8/1 2:46,2016/8/1 3:00,121.473,31.253,121.455,31.256
31858,7017,49239,1,2016/8/1 2:46,2016/8/1 3:00,121.473,31.253,121.455,31.256
31860,8047,22197,0,2016/8/1 2:46,2016/8/1 2:51,121.47,31.202,121.478,31.20300000000001
31863,3972,60172,0,2016/8/1 2:47,2016/8/1 3:00,121.424,31.207,121.439,31.216
31864,4405,110674,0,2016/8/1 2:49,2016/8/1 3:03,121.405,31.183000000000003,121.409,31.166
31867,7737,85136,0,2016/8/1 2:55,2016/8/1 3:07,121.519,31.289,121.503,31.308000000000003
31869,2623,107474,0,2016/8/1 2:56,2016/8/1 3:21,121.49,31.307,121.519,31.313
31871,979,51210,1,2016/8/1 2:57,2016/8/1 3:05,121.437,31.149,121.433,31.143
31876,4012,79470,0,2016/8/1 3:01,2016/8/1 3:13,121.469,31.287,121.47,31.304
31875,4199,124919,0,2016/8/1 3:01,2016/8/1 3:34,121.527,31.34,121.497,31.378
31877,8445,6301,1,2016/8/1 3:03,2016/8/1 3:22,121.473,31.214,121.461,31.197
31878,2633,124922,0,2016/8/1 3:06,2016/8/1 3:13,121.497,31.206,121.5,31.213
31879,1782,22283,0,2016/8/1 3:06,2016/8/1 3:21,121.497,31.286,121.494,31.285
31880,3839,61125,0,2016/8/1 3:07,2016/8/1 3:49,121.531,31.32800000000001,121.532,31.331
31881,4146,3982,0,2016/8/1 3:10,2016/8/1 3:18,121.364,31.213,121.358,31.208
31883,7946,124904,0,2016/8/1 3:12,2016/8/1 4:21,121.479,31.226,121.481,31.245
31887,6949,40308,0,2016/8/1 3:13,2016/8/1 3:33,121.452,31.19400000000001,121.444,31.174
31886,7355,111860,0,2016/8/1 3:13,2016/8/1 3:22,121.522,31.315,121.538,31.318
31889,2891,68359,0,2016/8/1 3:15,2016/8/1 3:29,121.488,31.262,121.487,31.249
31894,5298,68357,0,2016/8/1 3:17,2016/8/1 3:29,121.49,31.263,121.487,31.249
31892,5901,12396,0,2016/8/1 3:17,2016/8/1 3:23,121.49,31.288,121.485,31.296
31891,7971,44165,0,2016/8/1 3:17,2016/8/1 3:22,121.475,31.206,121.476,31.2
31895,857,7550,0,2016/8/1 3:18,2016/8/1 3:39,121.409,31.216,121.384,31.207
31896,5493,3438,1,2016/8/1 3:18,2016/8/1 3:41,121.467,31.207,121.449,31.186
31898,7418,115434,0,2016/8/1 3:21,2016/8/1 3:38,121.538,31.324,121.522,31.322
31897,1039,10861,0,2016/8/1 3:21,2016/8/1 3:30,121.438,31.155,121.442,31.142
31899,4126,29171,0,2016/8/1 3:22,2016/8/1 3:38,121.413,31.201,121.404,31.211
31902,3974,109420,1,2016/8/1 3:23,2016/8/1 3:47,121.4,31.291,121.38,31.3
31901,1557,98993,0,2016/8/1 3:23,2016/8/1 3:45,121.501,31.275,121.528,31.287
31900,83,120244,0,2016/8/1 3:23,2016/8/1 3:30,121.372,31.244,121.379,31.24
31904,7537,116053,0,2016/8/1 3:24,2016/8/1 3:41,121.457,31.185,121.458,31.2
31905,5806,111620,0,2016/8/1 3:26,2016/8/1 3:40,121.467,31.318,121.479,31.311
31908,552,102378,0,2016/8/1 3:31,2016/8/1 3:34,121.479,31.228,121.476,31.234
31909,1261,7051,0,2016/8/1 3:32,2016/8/1 3:47,121.429,31.349,121.414,31.355
31910,1636,107397,0,2016/8/1 3:32,2016/8/1 4:02,121.58,31.338,121.624,31.316
31912,6610,115800,1,2016/8/1 3:34,2016/8/1 4:06,121.54,31.261,121.551,31.275
31917,7099,76778,0,2016/8/1 3:43,2016/8/1 4:03,121.456,31.188,121.472,31.206
31920,3697,124937,0,2016/8/1 3:46,2016/8/1 3:55,121.453,31.334,121.45,31.325
31926,7001,76362,0,2016/8/1 3:53,2016/8/1 4:00,121.482,31.227,121.484,31.234
31927,4839,116274,0,2016/8/1 3:54,2016/8/1 4:17,121.481,31.226,121.499,31.252
31928,6169,122206,0,2016/8/1 3:56,2016/8/1 4:02,121.484,31.206,121.488,31.20300000000001
31929,4209,102375,0,2016/8/1 3:56,2016/8/1 4:03,121.531,31.326,121.535,31.333
31930,5741,58786,0,2016/8/1 3:57,2016/8/1 4:26,121.4,31.213,121.399,31.257
31931,7454,103281,0,2016/8/1 3:57,2016/8/1 4:35,121.484,31.236,121.541,31.259
31933,7586,120330,0,2016/8/1 4:00,2016/8/1 4:11,121.482,31.219,121.495,31.214
31934,7470,98993,1,2016/8/1 4:01,2016/8/1 4:15,121.529,31.285,121.544,31.29300000000001
31937,6836,75873,0,2016/8/1 4:01,2016/8/1 4:29,121.471,31.29,121.485,31.25800000000001
31936,7644,114738,0,2016/8/1 4:02,2016/8/1 4:10,121.538,31.33,121.532,31.322
31938,4968,37470,0,2016/8/1 4:02,2016/8/1 4:11,121.5,31.352,121.483,31.346
31939,1456,66400,0,2016/8/1 4:07,2016/8/1 4:19,121.538,31.329,121.527,31.321
31940,1755,124943,0,2016/8/1 4:08,2016/8/1 4:43,121.391,31.28,121.388,31.277
31941,7826,5815,0,2016/8/1 4:10,2016/8/1 4:25,121.464,31.199,121.471,31.207
31947,4061,88510,0,2016/8/1 4:14,2016/8/1 4:21,121.447,31.171,121.432,31.16800000000001
31948,5170,5974,0,2016/8/1 4:15,2016/8/1 4:50,121.441,31.177,121.413,31.246
31950,2027,105631,0,2016/8/1 4:17,2016/8/1 4:23,121.489,31.249,121.485,31.25
31952,7661,109920,0,2016/8/1 4:19,2016/8/1 4:26,121.543,31.268,121.542,31.26
31953,7990,28379,0,2016/8/1 4:20,2016/8/1 4:35,121.481,31.227,121.484,31.22
31954,5326,33342,0,2016/8/1 4:20,2016/8/1 5:06,121.433,31.201,121.371,31.227
31955,4548,94339,0,2016/8/1 4:21,2016/8/1 4:29,121.52,31.262,121.508,31.256
31958,7387,102668,0,2016/8/1 4:24,2016/8/1 4:37,121.442,31.264,121.443,31.259
31963,5898,116455,0,2016/8/1 4:25,2016/8/1 4:36,121.495,31.303,121.496,31.31
31962,3085,63756,0,2016/8/1 4:25,2016/8/1 4:40,121.528,31.334,121.513,31.336
31959,6172,110369,0,2016/8/1 4:25,2016/8/1 4:34,121.41,31.235,121.416,31.244
31960,6243,50852,0,2016/8/1 4:25,2016/8/1 4:46,121.386,31.252,121.432,31.251
31961,4469,98142,0,2016/8/1 4:25,2016/8/1 4:40,121.462,31.226,121.443,31.207
31965,5249,71093,0,2016/8/1 4:27,2016/8/1 4:35,121.504,31.286,121.494,31.282
31966,5444,121046,0,2016/8/1 4:29,2016/8/1 4:56,121.47,31.306,121.452,31.34
31969,4120,47386,0,2016/8/1 4:31,2016/8/1 4:46,121.476,31.338,121.481,31.342
31970,4302,12034,0,2016/8/1 4:32,2016/8/1 4:40,121.402,31.249,121.404,31.239
31973,4918,91969,0,2016/8/1 4:33,2016/8/1 4:38,121.493,31.333,121.498,31.339
31974,1969,44676,0,2016/8/1 4:34,2016/8/1 4:43,121.487,31.343000000000004,121.493,31.35
31977,6167,11027,1,2016/8/1 4:40,2016/8/1 5:07,121.382,31.152,121.347,31.155
31982,3417,34731,0,2016/8/1 4:45,2016/8/1 4:57,121.374,31.238000000000003,121.382,31.248
31981,5033,124946,0,2016/8/1 4:45,2016/8/1 5:37,121.547,31.269,121.527,31.278
31984,2693,124927,0,2016/8/1 4:46,2016/8/1 4:57,121.504,31.257,121.505,31.263
31986,8104,53548,0,2016/8/1 4:48,2016/8/1 5:11,121.416,31.253,121.43,31.228
31989,5879,71188,0,2016/8/1 4:51,2016/8/1 4:53,121.371,31.239,121.375,31.237
31988,8085,103839,0,2016/8/1 4:51,2016/8/1 5:01,121.486,31.198,121.49,31.212
31990,7731,26632,0,2016/8/1 4:53,2016/8/1 5:01,121.43,31.256,121.438,31.255
31995,6602,223,0,2016/8/1 4:56,2016/8/1 5:09,121.422,31.171,121.407,31.179
31997,2716,83467,0,2016/8/1 4:57,2016/8/1 5:58,121.489,31.252,121.479,31.251
31998,2781,124953,0,2016/8/1 4:58,2016/8/1 5:15,121.527,31.32800000000001,121.537,31.311
32000,6807,104390,0,2016/8/1 4:59,2016/8/1 5:03,121.529,31.335,121.525,31.32800000000001
32003,4390,63106,0,2016/8/1 5:00,2016/8/1 5:35,121.529,31.301,121.517,31.271
32004,4296,124171,0,2016/8/1 5:00,2016/8/1 5:19,121.35,31.192,121.348,31.209
32005,8073,99938,0,2016/8/1 5:01,2016/8/1 5:06,121.481,31.201,121.476,31.199
32008,2252,124950,0,2016/8/1 5:02,2016/8/1 5:15,121.404,31.239,121.405,31.248
32010,4209,116436,0,2016/8/1 5:03,2016/8/1 5:13,121.536,31.333,121.542,31.33
32007,6137,23609,0,2016/8/1 5:03,2016/8/1 5:10,121.478,31.20300000000001,121.477,31.213
32011,5579,121909,0,2016/8/1 5:04,2016/8/1 5:11,121.396,31.281,121.403,31.285
32012,7972,76276,0,2016/8/1 5:05,2016/8/1 5:21,121.458,31.196,121.442,31.191
32015,4760,118679,0,2016/8/1 5:06,2016/8/1 5:11,121.407,31.259,121.406,31.254
32017,5313,124721,1,2016/8/1 5:10,2016/8/1 6:41,121.49,31.239,121.405,31.251
32016,5284,76423,1,2016/8/1 5:10,2016/8/1 6:45,121.49,31.239,121.406,31.26
32021,7685,56075,0,2016/8/1 5:11,2016/8/1 5:16,121.538,31.296,121.533,31.295
32019,7470,31823,0,2016/8/1 5:11,2016/8/1 5:16,121.544,31.29300000000001,121.539,31.297
32022,4767,124951,0,2016/8/1 5:11,2016/8/1 5:29,121.371,31.105,121.387,31.109
32024,7086,120795,0,2016/8/1 5:12,2016/8/1 5:25,121.54,31.306,121.516,31.3
32025,4133,60371,0,2016/8/1 5:13,2016/8/1 5:29,121.416,31.246,121.405,31.233
32028,2323,84725,0,2016/8/1 5:14,2016/8/1 5:21,121.446,31.179,121.439,31.183000000000003
32032,4634,106865,0,2016/8/1 5:15,2016/8/1 8:21,121.476,31.19,121.475,31.191
32038,1485,110594,0,2016/8/1 5:16,2016/8/1 5:29,121.467,31.259,121.469,31.238000000000003
32043,4824,95936,0,2016/8/1 5:18,2016/8/1 5:27,121.474,31.335,121.485,31.341
32047,3249,120396,0,2016/8/1 5:19,2016/8/1 5:49,121.531,31.312,121.539,31.274
32045,82,120353,0,2016/8/1 5:19,2016/8/1 5:47,121.48,31.229,121.476,31.226
32046,2838,117972,0,2016/8/1 5:20,2016/8/1 5:30,121.492,31.272,121.485,31.282
32049,7055,117865,0,2016/8/1 5:20,2016/8/1 5:26,121.536,31.333,121.531,31.323
32051,4402,73006,0,2016/8/1 5:21,2016/8/1 5:59,121.364,31.218000000000004,121.407,31.179
32052,5132,124961,0,2016/8/1 5:22,2016/8/1 5:31,121.434,31.279,121.442,31.284
32053,2648,56609,0,2016/8/1 5:22,2016/8/1 5:31,121.502,31.262,121.503,31.273000000000003
32056,2540,20141,0,2016/8/1 5:23,2016/8/1 5:29,121.483,31.252,121.489,31.244
32055,5124,124954,0,2016/8/1 5:23,2016/8/1 5:48,121.442,31.241,121.441,31.249
32057,1538,97861,0,2016/8/1 5:23,2016/8/1 5:51,121.508,31.281,121.509,31.288
32064,6123,88178,0,2016/8/1 5:27,2016/8/1 5:36,121.414,31.152,121.425,31.15
32066,7476,44698,0,2016/8/1 5:28,2016/8/1 5:35,121.48,31.298,121.482,31.29
32071,4616,63299,0,2016/8/1 5:28,2016/8/1 5:34,121.4,31.121,121.406,31.12
32067,6773,52668,0,2016/8/1 5:28,2016/8/1 5:51,121.466,31.313,121.471,31.287
32074,3079,12308,0,2016/8/1 5:31,2016/8/1 5:34,121.531,31.288,121.534,31.287
32075,1576,79837,0,2016/8/1 5:31,2016/8/1 5:35,121.481,31.3,121.48,31.297
32076,2844,107415,0,2016/8/1 5:31,2016/8/1 5:38,121.538,31.317,121.531,31.314
32080,4425,24741,0,2016/8/1 5:32,2016/8/1 5:47,121.498,31.291,121.501,31.275
32078,5152,116295,0,2016/8/1 5:32,2016/8/1 5:39,121.429,31.289,121.417,31.284
32083,5104,30954,0,2016/8/1 5:33,2016/8/1 5:40,121.544,31.284,121.545,31.275
32082,993,28837,0,2016/8/1 5:33,2016/8/1 5:40,121.431,31.145,121.433,31.148000000000003
32084,1464,55648,0,2016/8/1 5:33,2016/8/1 5:38,121.489,31.325,121.491,31.331
32085,1224,61177,0,2016/8/1 5:33,2016/8/1 5:42,121.541,31.298,121.547,31.306
32086,3303,115881,0,2016/8/1 5:34,2016/8/1 5:40,121.451,31.337,121.441,31.331
32087,6110,77837,0,2016/8/1 5:34,2016/8/1 5:44,121.41,31.289,121.416,31.29300000000001
32088,5300,120444,0,2016/8/1 5:34,2016/8/1 5:38,121.492,31.338,121.491,31.334
32094,4592,102580,0,2016/8/1 5:37,2016/8/1 5:54,121.496,31.255,121.48,31.245
32098,6089,113297,0,2016/8/1 5:38,2016/8/1 5:44,121.503,31.259,121.504,31.257
32097,3983,41954,0,2016/8/1 5:38,2016/8/1 6:05,121.529,31.285,121.492,31.253
32100,3403,75331,0,2016/8/1 5:39,2016/8/1 5:48,121.49,31.34800000000001,121.5,31.344
32099,7333,119267,0,2016/8/1 5:39,2016/8/1 5:44,121.421,31.201,121.411,31.2
32104,2781,21309,0,2016/8/1 5:40,2016/8/1 5:49,121.537,31.311,121.532,31.31900000000001
32103,4559,117890,0,2016/8/1 5:40,2016/8/1 5:50,121.49,31.274,121.481,31.28
32101,2693,124927,1,2016/8/1 5:40,2016/8/1 5:46,121.506,31.259,121.505,31.263
32106,1362,111964,0,2016/8/1 5:41,2016/8/1 5:44,121.484,31.337,121.482,31.341
32110,3271,79722,0,2016/8/1 5:42,2016/8/1 5:49,121.541,31.32800000000001,121.532,31.323
32112,2929,123980,0,2016/8/1 5:42,2016/8/1 5:51,121.481,31.3,121.485,31.306
32114,5323,107459,0,2016/8/1 5:43,2016/8/1 5:51,121.44,31.315,121.436,31.304
32113,572,124096,0,2016/8/1 5:43,2016/8/1 5:57,121.455,31.323,121.467,31.333
32117,4610,29479,0,2016/8/1 5:44,2016/8/1 5:57,121.509,31.277,121.521,31.271
32116,6203,81151,0,2016/8/1 5:44,2016/8/1 5:47,121.361,31.361,121.362,31.357
32121,3206,44339,0,2016/8/1 5:45,2016/8/1 5:53,121.311,31.237,121.319,31.241
32124,1935,92291,0,2016/8/1 5:46,2016/8/1 5:52,121.312,31.235,121.32,31.24
32125,6822,96457,0,2016/8/1 5:46,2016/8/1 6:02,121.493,31.217,121.479,31.224
32123,1514,2496,0,2016/8/1 5:46,2016/8/1 5:59,121.47,31.193,121.466,31.21
32122,1583,61185,0,2016/8/1 5:46,2016/8/1 5:56,121.525,31.265,121.523,31.252
32130,5624,13105,0,2016/8/1 5:48,2016/8/1 6:08,121.401,31.236,121.394,31.26
32129,5245,124449,0,2016/8/1 5:48,2016/8/1 5:59,121.368,31.255,121.376,31.271
32132,2935,105153,0,2016/8/1 5:49,2016/8/1 5:54,121.543,31.29300000000001,121.535,31.288
32131,3325,48282,0,2016/8/1 5:49,2016/8/1 6:00,121.389,31.291,121.403,31.285
32139,3470,13044,0,2016/8/1 5:50,2016/8/1 6:06,121.336,31.254,121.333,31.241
32142,6038,49212,0,2016/8/1 5:51,2016/8/1 6:00,121.552,31.276,121.539,31.265
32143,2808,121732,0,2016/8/1 5:51,2016/8/1 5:59,121.507,31.264,121.509,31.272
32145,4037,18618,0,2016/8/1 5:51,2016/8/1 6:08,121.495,31.272,121.486,31.279
32141,676,72813,0,2016/8/1 5:51,2016/8/1 6:05,121.533,31.291,121.528,31.278
32147,2251,75651,0,2016/8/1 5:52,2016/8/1 6:49,121.592,31.268,121.562,31.237
32153,8642,40460,0,2016/8/1 5:53,2016/8/1 6:10,121.49,31.201,121.472,31.226
32149,4800,124968,0,2016/8/1 5:53,2016/8/1 6:04,121.441,31.304,121.436,31.32
32151,979,38371,0,2016/8/1 5:53,2016/8/1 6:07,121.429,31.144,121.431,31.16
32152,6334,64244,0,2016/8/1 5:53,2016/8/1 5:59,121.361,31.233,121.37,31.232
32159,5492,67672,0,2016/8/1 5:54,2016/8/1 6:00,121.469,31.304,121.476,31.307
32157,4117,35959,0,2016/8/1 5:54,2016/8/1 6:01,121.494,31.307,121.485,31.306
32156,6924,74812,0,2016/8/1 5:54,2016/8/1 6:02,121.435,31.266,121.424,31.264
32161,1579,25085,0,2016/8/1 5:55,2016/8/1 6:03,121.386,31.252,121.377,31.25
32162,2810,62758,0,2016/8/1 5:55,2016/8/1 6:09,121.451,31.156,121.432,31.16800000000001
32160,2821,76018,0,2016/8/1 5:55,2016/8/1 6:04,121.385,31.283,121.396,31.274
47097,5712,107122,0,2016/8/1 5:58,2016/8/1 6:04,121.416,31.142,121.413,31.141
47093,5567,122509,0,2016/8/1 5:58,2016/8/1 6:10,121.421,31.249,121.418,31.237
47101,3022,45022,0,2016/8/1 5:58,2016/8/1 6:11,121.54,31.306,121.538,31.326
47095,2725,63904,0,2016/8/1 5:58,2016/8/1 6:01,121.552,31.274,121.551,31.279
47107,4256,71867,0,2016/8/1 5:59,2016/8/1 6:04,121.486,31.314,121.485,31.31900000000001
47105,157,99197,0,2016/8/1 5:59,2016/8/1 6:05,121.483,31.339,121.49,31.331
47103,5341,77759,0,2016/8/1 5:59,2016/8/1 6:14,121.332,31.266,121.333,31.241
47108,798,112424,0,2016/8/1 6:00,2016/8/1 6:11,121.437,31.275,121.424,31.27
47110,5194,64670,0,2016/8/1 6:01,2016/8/1 6:14,121.47,31.289,121.485,31.301
47114,1580,35902,0,2016/8/1 6:01,2016/8/1 6:15,121.494,31.274,121.493,31.294
47116,4622,65984,0,2016/8/1 6:01,2016/8/1 6:05,121.513,31.311,121.508,31.312
47119,5114,31219,0,2016/8/1 6:02,2016/8/1 6:23,121.442,31.135,121.431,31.151
47126,4459,123667,0,2016/8/1 6:02,2016/8/1 6:25,121.518,31.308000000000003,121.484,31.304
47127,3727,77564,0,2016/8/1 6:02,2016/8/1 6:23,121.405,31.183000000000003,121.435,31.196
47128,6579,124980,0,2016/8/1 6:03,2016/8/1 6:08,121.481,31.314,121.485,31.31900000000001
47124,3430,33341,0,2016/8/1 6:03,2016/8/1 6:14,121.301,31.306,121.322,31.296
47143,5148,76535,0,2016/8/1 6:05,2016/8/1 6:09,121.535,31.313,121.532,31.314
47137,5812,57925,0,2016/8/1 6:05,2016/8/1 6:18,121.42,31.211,121.437,31.205
47149,2285,120640,0,2016/8/1 6:06,2016/8/1 6:15,121.516,31.281,121.521,31.286
47144,4563,46315,0,2016/8/1 6:06,2016/8/1 6:14,121.433,31.143,121.431,31.152
47147,1372,81977,0,2016/8/1 6:06,2016/8/1 6:15,121.551,31.29300000000001,121.554,31.285
47151,1304,78110,0,2016/8/1 6:07,2016/8/1 6:10,121.423,31.249,121.428,31.246
47155,5775,1315,0,2016/8/1 6:08,2016/8/1 6:13,121.368,31.22,121.373,31.217
47158,5055,111751,0,2016/8/1 6:09,2016/8/1 6:37,121.451,31.156,121.457,31.193
47156,5865,26374,0,2016/8/1 6:09,2016/8/1 6:22,121.427,31.29300000000001,121.416,31.285
47157,7465,49890,0,2016/8/1 6:09,2016/8/1 6:18,121.524,31.281,121.532,31.269
47162,5986,36028,0,2016/8/1 6:09,2016/8/1 6:15,121.386,31.146,121.391,31.141
47159,577,58130,0,2016/8/1 6:09,2016/8/1 6:22,121.447,31.326,121.448,31.314
47167,1825,64697,0,2016/8/1 6:10,2016/8/1 6:28,121.5,31.212,121.478,31.221
47164,3477,32347,0,2016/8/1 6:10,2016/8/1 6:17,121.488,31.271,121.479,31.27
47169,2707,54038,0,2016/8/1 6:10,2016/8/1 6:15,121.541,31.281,121.543,31.274
47170,7014,64652,0,2016/8/1 6:10,2016/8/1 6:15,121.405,31.274,121.411,31.276
47171,5437,107771,0,2016/8/1 6:10,2016/8/1 6:16,121.389,31.276,121.392,31.268
47172,4469,18784,0,2016/8/1 6:10,2016/8/1 6:15,121.443,31.207,121.44,31.213
47173,2653,107549,0,2016/8/1 6:10,2016/8/1 6:22,121.425,31.173,121.434,31.16800000000001
47176,6818,57334,0,2016/8/1 6:10,2016/8/1 6:22,121.479,31.261,121.48,31.275
47179,783,15733,0,2016/8/1 6:11,2016/8/1 6:15,121.475,31.338,121.485,31.341
47180,7254,38807,0,2016/8/1 6:11,2016/8/1 6:18,121.456,31.188,121.446,31.187
47178,5821,60435,0,2016/8/1 6:11,2016/8/1 6:28,121.479,31.34,121.493,31.33
47188,5316,94939,0,2016/8/1 6:12,2016/8/1 6:23,121.531,31.288,121.532,31.28
47187,793,124775,0,2016/8/1 6:12,2016/8/1 6:17,121.525,31.282,121.529,31.285
47186,1533,116575,0,2016/8/1 6:12,2016/8/1 6:20,121.542,31.307,121.55,31.311
47185,3829,118382,0,2016/8/1 6:12,2016/8/1 6:21,121.342,31.259,121.348,31.264
47182,4428,13590,0,2016/8/1 6:12,2016/8/1 6:20,121.45,31.186,121.442,31.178
47184,957,72649,0,2016/8/1 6:12,2016/8/1 6:31,121.478,31.297,121.464,31.28
47194,5127,19249,0,2016/8/1 6:13,2016/8/1 6:20,121.517,31.317,121.506,31.321
47191,5949,27553,0,2016/8/1 6:13,2016/8/1 6:30,121.441,31.225,121.453,31.236
47197,7967,78205,0,2016/8/1 6:13,2016/8/1 6:27,121.495,31.219,121.482,31.232
47195,7369,40605,0,2016/8/1 6:13,2016/8/1 6:19,121.424,31.183000000000003,121.435,31.18
47196,5762,53352,0,2016/8/1 6:13,2016/8/1 6:23,121.353,31.176,121.354,31.165
47190,6041,124986,0,2016/8/1 6:13,2016/8/1 6:26,121.439,31.132,121.418,31.131
47203,2894,124988,0,2016/8/1 6:13,2016/8/1 6:42,121.494,31.29,121.51,31.261
47193,5843,120378,0,2016/8/1 6:13,2016/8/1 7:19,121.492,31.22300000000001,121.467,31.207
47199,4123,107608,0,2016/8/1 6:14,2016/8/1 6:21,121.521,31.309,121.531,31.306
47204,2824,104005,0,2016/8/1 6:14,2016/8/1 6:22,121.536,31.331,121.531,31.323
47202,5177,68599,0,2016/8/1 6:14,2016/8/1 6:24,121.434,31.143,121.432,31.151
47209,3250,24723,0,2016/8/1 6:14,2016/8/1 6:20,121.513,31.266,121.509,31.272
47205,1438,46747,0,2016/8/1 6:14,2016/8/1 6:29,121.396,31.36,121.397,31.347
47208,7529,51422,0,2016/8/1 6:14,2016/8/1 7:12,121.421,31.32800000000001,121.49,31.287
47198,1383,26069,0,2016/8/1 6:14,2016/8/1 6:34,121.541,31.32800000000001,121.531,31.32
47201,6287,118921,0,2016/8/1 6:14,2016/8/1 6:17,121.48,31.199,121.477,31.204
47213,2497,36272,0,2016/8/1 6:15,2016/8/1 6:43,121.347,31.25800000000001,121.414,31.237
47214,7078,86574,0,2016/8/1 6:15,2016/8/1 6:25,121.349,31.209,121.37,31.208
47216,6563,70677,0,2016/8/1 6:15,2016/8/1 6:23,121.513,31.266,121.51,31.273000000000003
