bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
290059838,2018-09-02 23:59:44,2018-09-03 00:12:32,108.926614,34.328084999999994,108.938639,34.334911
290080502,2018-09-02 23:59:46,2018-09-03 00:18:04,108.940776,34.184726,108.922383,34.158768
8630984325,2018-09-02 23:59:50,2018-09-03 00:12:40,108.971516,34.235733,108.971348,34.233624
8631006379,2018-09-02 23:59:50,2018-09-03 00:02:45,108.968821,34.247882000000004,108.944203,34.242074
296509682,2018-09-02 23:59:50,2018-09-03 00:53:36,108.96378500000002,34.314505,108.960405,34.318205
8630843920,2018-09-02 23:59:50,2018-09-03 00:35:31,108.959049,34.245548,108.928938,34.2002
8617033448,2018-09-02 23:59:51,2018-09-03 00:12:38,108.944967,34.263481,108.942387,34.27612
8630123432,2018-09-02 23:59:51,2018-09-03 00:05:52,108.95601,34.270539,108.948441,34.271386
8630033494,2018-09-02 23:59:51,2018-09-03 00:15:42,108.990576,34.284488,108.985556,34.284665999999994
8630834105,2018-09-02 23:59:51,2018-09-03 00:05:36,108.961068,34.251846,108.957568,34.252612
8631059712,2018-09-02 23:59:52,2018-09-03 00:21:24,108.974422,34.366396,108.964207,34.383684
8630673296,2018-09-02 23:59:53,2018-09-03 00:23:57,108.94126,34.257615,108.927681,34.257445000000004
8630340390,2018-09-02 23:59:53,2018-09-03 00:11:56,108.945758,34.254569000000004,108.93409,34.249966
8630298040,2018-09-02 23:59:53,2018-09-03 00:09:05,108.949471,34.257532,108.958468,34.256985
290021956,2018-09-02 23:59:53,2018-09-03 00:12:41,108.944388,34.248003000000004,108.94246499999998,34.249363
8630390891,2018-09-02 23:59:53,2018-09-03 00:20:59,108.95758700000002,34.247493,108.94885,34.237499
8630757380,2018-09-02 23:59:53,2018-09-03 00:12:41,108.949533,34.254851,108.942122,34.248671
8630667098,2018-09-02 23:59:53,2018-09-03 00:35:43,108.972044,34.356403,108.988606,34.351069
8630039155,2018-09-02 23:59:53,2018-09-03 00:09:14,108.934633,34.254023,108.936001,34.251515999999995
8630902719,2018-09-02 23:59:53,2018-09-03 00:12:09,108.94937,34.25065,108.953516,34.263394
290058194,2018-09-02 23:59:53,2018-09-03 00:02:30,108.937863,34.256388,108.926505,34.256933000000004
8630906892,2018-09-02 23:59:53,2018-09-03 00:09:14,108.940958,34.250687,108.938616,34.250775
296504474,2018-09-02 23:59:53,2018-09-03 00:12:41,108.942008,34.248807,108.949701,34.250556
8630048196,2018-09-02 23:59:54,2018-09-03 10:40:26,108.990425,34.284046999999994,108.992403,34.312799
296569551,2018-09-02 23:59:55,2018-09-03 00:29:35,108.929117,34.199456,108.910966,34.202995
8630767919,2018-09-02 23:59:55,2018-09-03 00:12:30,108.990854,34.28043,108.984799,34.287482000000004
8630191872,2018-09-02 23:59:56,2018-09-03 00:17:51,108.928022,34.224495000000005,108.905924,34.229993
8630533612,2018-09-02 23:59:56,2018-09-03 00:05:42,108.925237,34.331778,108.927509,34.33115
290007344,2018-09-02 23:59:56,2018-09-03 01:29:47,108.975,34.348387,108.985396,34.346121999999994
290089684,2018-09-02 23:59:56,2018-09-03 00:11:47,108.926008,34.224561,108.920709,34.216491
8630398630,2018-09-02 23:59:56,2018-09-03 00:02:45,108.942089,34.235665000000004,108.942818,34.242597
8630340666,2018-09-02 23:59:56,2018-09-03 00:18:27,108.927471,34.225509,108.912447,34.220807
296537185,2018-09-02 23:59:56,2018-09-03 00:05:50,108.978842,34.350359000000005,108.97686000000002,34.348254
296521859,2018-09-02 23:59:56,2018-09-03 00:09:19,108.934842,34.33563,108.933546,34.349224
290056867,2018-09-02 23:59:56,2018-09-03 04:45:18,108.930887,34.311819,108.933649,34.315242
8630740016,2018-09-02 23:59:56,2018-09-03 00:09:14,108.941903,34.242411,108.941841,34.227106
296525927,2018-09-02 23:59:56,2018-09-03 00:05:28,108.944551,34.237182000000004,108.94259,34.23858
8630133150,2018-09-02 23:59:56,2018-09-03 00:15:36,108.926309,34.32821,108.941409,34.317259
290010210,2018-09-02 23:59:56,2018-09-03 00:15:18,108.928176,34.328415,108.93378,34.330071999999994
8610020156,2018-09-02 23:59:56,2018-09-03 00:08:40,108.92727,34.240009,108.918208,34.238620000000004
8631022231,2018-09-02 23:59:57,2018-09-03 00:09:15,108.951337,34.283638,108.943752,34.285681
8630920965,2018-09-02 23:59:57,2018-09-03 00:09:25,109.007019,34.246374,109.008976,34.249481
8630828337,2018-09-02 23:59:57,2018-09-03 06:25:52,108.887648,34.221083,108.88535,34.238436
8631095196,2018-09-02 23:59:57,2018-09-03 00:02:52,108.980877,34.392758,108.98234,34.39255900000001
296551957,2018-09-02 23:59:57,2018-09-03 00:18:31,108.934624,34.392612,108.953843,34.377532
8630769121,2018-09-02 23:59:57,2018-09-03 00:08:34,108.886974,34.221098,108.88622,34.223755
296519596,2018-09-02 23:59:57,2018-09-03 00:02:16,108.87724,34.199469,108.87828799999998,34.198871999999994
8630314340,2018-09-02 23:59:57,2018-09-03 00:12:36,109.004011,34.266026000000004,109.015466,34.272687
296549997,2018-09-02 23:59:57,2018-09-03 00:02:16,108.881118,34.213246000000005,108.880767,34.211553
290058776,2018-09-02 23:59:57,2018-09-03 00:20:25,108.889206,34.200343,108.862229,34.199687
8630663878,2018-09-02 23:59:57,2018-09-03 01:17:47,108.991052,34.301206,108.963256,34.226219
8630676736,2018-09-02 23:59:57,2018-09-03 00:18:37,109.001421,34.285699,108.999121,34.27997
296529995,2018-09-02 23:59:57,2018-09-03 00:02:50,108.986921,34.24654,108.987034,34.244746
8630915507,2018-09-02 23:59:58,2018-09-03 01:08:21,108.998748,34.333305,108.997717,34.334225
296519598,2018-09-02 23:59:58,2018-09-03 00:03:36,108.933472,34.211977000000005,108.944036,34.186109
8630910801,2018-09-02 23:59:58,2018-09-03 00:02:50,108.976432,34.239158,108.977522,34.241125
8630769338,2018-09-02 23:59:58,2018-09-03 00:12:36,109.011434,34.279031,109.02308899999998,34.277339000000005
290086076,2018-09-02 23:59:58,2018-09-03 00:05:58,108.945668,34.218952,108.949371,34.216449
8630129785,2018-09-02 23:59:58,2018-09-03 00:11:55,108.937098,34.226820000000004,108.925681,34.225508000000005
8630611609,2018-09-02 23:59:58,2018-09-03 00:05:58,109.003649,34.300508,109.001524,34.300176
8630964641,2018-09-02 23:59:58,2018-09-03 00:09:14,108.94526,34.219225,108.945475,34.213958
8630843332,2018-09-02 23:59:58,2018-09-03 00:21:24,109.008643,34.271137,109.020379,34.278344
296534397,2018-09-02 23:59:58,2018-09-03 00:02:45,108.946776,34.222123,108.946364,34.220988
296508108,2018-09-02 23:59:58,2018-09-03 00:18:41,109.011299,34.27881,109.02841,34.286784000000004
8630309074,2018-09-02 23:59:58,2018-09-03 00:18:09,108.934046,34.226797999999995,108.927724,34.240961
8630286663,2018-09-02 23:59:58,2018-09-03 00:09:14,108.941418,34.224068,108.941333,34.225858
8630127688,2018-09-02 23:59:58,2018-09-03 00:05:47,108.932285,34.212567,108.934385,34.210692
296527416,2018-09-02 23:59:58,2018-09-03 00:20:48,108.945329,34.234624,108.92327,34.228026
290054389,2018-09-02 23:59:58,2018-09-03 00:20:48,108.955095,34.231790999999994,108.924544,34.234703
8630762880,2018-09-02 23:59:59,2018-09-03 00:09:29,109.013285,34.237607000000004,109.011321,34.24487
296504074,2018-09-03 00:00:00,2018-09-03 00:09:27,108.963172,34.35389,108.966994,34.355105
8630768799,2018-09-03 00:00:00,2018-09-03 00:02:47,108.957067,34.346482,108.957905,34.347628
8630293597,2018-09-03 00:00:00,2018-09-03 00:02:50,108.961733,34.346779999999995,108.963207,34.344206
290005999,2018-09-03 00:00:01,2018-09-03 00:02:57,109.005395,34.305141,109.00478,34.303653999999995
8630318799,2018-09-03 00:00:02,2018-09-03 00:09:27,108.954156,34.35672,108.96031200000002,34.350035
296519073,2018-09-03 00:00:02,2018-09-03 00:05:55,109.019486,34.29346,109.02188,34.295216
296529599,2018-09-03 00:00:02,2018-09-03 00:02:53,109.019953,34.297575,109.030755,34.303622999999995
8630291599,2018-09-03 00:00:02,2018-09-03 00:02:36,108.945206,34.35994,108.943819,34.359237
8630824628,2018-09-03 00:00:03,2018-09-03 00:21:40,108.922371,34.172077,108.947989,34.186008
296529044,2018-09-03 00:00:03,2018-09-03 02:28:56,109.044667,34.293665999999995,109.064091,34.274655
8630392426,2018-09-03 00:00:03,2018-09-03 00:12:41,109.006621,34.239735,109.005697,34.248224
8630240875,2018-09-03 00:00:03,2018-09-03 00:15:52,109.029355,34.254731,109.02632,34.268392
8630186984,2018-09-03 00:00:03,2018-09-03 00:09:29,109.004105,34.238949,109.001324,34.24075
